X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,response_numeric,log_rt,m_log_rt,sd_log_rt
16207,40,2,4,96,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,L,teddybear_neg,N,7/24/2015,11:21:00,0.829,0,-0.18753512384684212,-0.23752603141136527,0.3746167648693195
16208,40,2,4,97,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,7/24/2015,11:21:00,1.937,1,0.6611403844248589,-0.23752603141136527,0.3746167648693195
16209,40,2,4,98,dog_neg,dog_pos,dog_neg,negation,negative,distractor,target,R,dog_neg,Y,7/24/2015,11:21:00,1.128,1,0.12044615307586706,-0.23752603141136527,0.3746167648693195
16210,40,2,4,99,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,7/24/2015,11:21:00,0.889,1,-0.11765804346823246,-0.23752603141136527,0.3746167648693195
16211,40,2,4,100,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,7/24/2015,11:21:00,2.054,1,0.7197891115063664,-0.23752603141136527,0.3746167648693195
16212,40,2,4,101,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,7/24/2015,11:21:00,0.815,1,-0.2045671657412744,-0.23752603141136527,0.3746167648693195
16213,40,2,4,102,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,7/24/2015,11:21:00,1.352,1,0.3015849776207724,-0.23752603141136527,0.3746167648693195
16214,40,2,4,103,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/24/2015,11:21:00,1.038,1,0.03729578474369693,-0.23752603141136527,0.3746167648693195
16215,40,2,4,104,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,7/24/2015,11:21:00,1.022,1,0.02176149178151271,-0.23752603141136527,0.3746167648693195
16216,40,2,4,105,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,7/24/2015,11:21:00,0.895,1,-0.11093156070728166,-0.23752603141136527,0.3746167648693195
16217,40,2,4,106,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,7/24/2015,11:21:00,1.141,1,0.1319050708799386,-0.23752603141136527,0.3746167648693195
16219,40,2,4,108,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/24/2015,11:21:00,1.15,1,0.13976194237515863,-0.23752603141136527,0.3746167648693195
16220,40,2,4,109,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/24/2015,11:21:00,1.509,1,0.41144717978571177,-0.23752603141136527,0.3746167648693195
16221,40,2,4,110,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,R,cat_neg,Y,7/24/2015,11:21:00,1.629,1,0.4879663296199081,-0.23752603141136527,0.3746167648693195
16223,40,2,4,112,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,L,bird_neg,Y,7/24/2015,11:21:00,0.786,1,-0.24079848655293046,-0.23752603141136527,0.3746167648693195
16224,40,2,4,113,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,0.936,1,-0.06613980250454495,-0.23752603141136527,0.3746167648693195
16225,40,2,4,114,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,7/24/2015,11:21:00,0.962,1,-0.038740828316430595,-0.23752603141136527,0.3746167648693195
16226,40,2,4,115,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,R,lamp_neg,Y,7/24/2015,11:21:00,1.125,1,0.11778303565638346,-0.23752603141136527,0.3746167648693195
16227,40,2,4,116,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,7/24/2015,11:21:00,0.935,1,-0.06720874969344999,-0.23752603141136527,0.3746167648693195
16228,40,2,4,117,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,7/24/2015,11:21:00,0.915,1,-0.0888312137066157,-0.23752603141136527,0.3746167648693195
16229,40,2,4,118,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,L,cookie_pos,Y,7/24/2015,11:21:00,0.732,1,-0.3119747650208255,-0.23752603141136527,0.3746167648693195
16230,40,2,4,119,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,7/24/2015,11:21:00,0.998,1,-0.0020020026706730793,-0.23752603141136527,0.3746167648693195
16231,40,2,4,120,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,7/24/2015,11:21:00,0.703,1,-0.3523983871714722,-0.23752603141136527,0.3746167648693195
16232,41,1,4,1,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,7/23/2015,11:58:00,0.759,1,-0.27575350158650713,-0.23752603141136527,0.3746167648693195
16233,41,1,4,2,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,L,cup_control,Y,7/23/2015,11:58:00,0.765,1,-0.2678794451556012,-0.23752603141136527,0.3746167648693195
16234,41,1,4,3,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,R,apple_control,N,7/23/2015,11:58:00,0.634,0,-0.4557063245449111,-0.23752603141136527,0.3746167648693195
16235,41,1,4,4,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,L,cat_control,N,7/23/2015,11:58:00,0.616,0,-0.4845083154486173,-0.23752603141136527,0.3746167648693195
16236,41,1,4,5,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,7/23/2015,11:58:00,0.664,1,-0.40947312950570314,-0.23752603141136527,0.3746167648693195
16237,41,1,4,6,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,R,teddybear_implic,Y,7/23/2015,11:58:00,0.84,1,-0.1743533871447778,-0.23752603141136527,0.3746167648693195
16238,41,1,4,7,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,7/23/2015,11:58:00,0.752,1,-0.28501895503229724,-0.23752603141136527,0.3746167648693195
16239,41,1,4,8,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,7/23/2015,11:58:00,0.825,1,-0.19237189264745613,-0.23752603141136527,0.3746167648693195
16240,41,1,4,9,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,L,lamp_control,N,7/23/2015,11:58:00,0.706,0,-0.34814004148889505,-0.23752603141136527,0.3746167648693195
16241,41,1,4,10,car_implic,car_control,car_implic,implicature,implicature,distractor,target,L,car_control,N,7/23/2015,11:58:00,0.707,0,-0.34672461308556435,-0.23752603141136527,0.3746167648693195
16242,41,1,4,11,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,R,flower_control,Y,7/23/2015,11:58:00,0.614,1,-0.4877603508349946,-0.23752603141136527,0.3746167648693195
16243,41,1,4,12,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,7/23/2015,11:58:00,0.64,1,-0.4462871026284195,-0.23752603141136527,0.3746167648693195
16244,41,1,4,13,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,R,bicycle_control,N,7/23/2015,11:58:00,0.79,0,-0.23572233352106983,-0.23752603141136527,0.3746167648693195
16245,41,1,4,14,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,L,dog_control,N,7/23/2015,11:58:00,0.607,0,-0.4992264879226388,-0.23752603141136527,0.3746167648693195
16246,41,1,4,15,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,R,flower_implic,Y,7/23/2015,11:58:00,0.511,1,-0.6713856887784326,-0.23752603141136527,0.3746167648693195
16247,41,1,4,16,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,L,bird_control,N,7/23/2015,11:58:00,0.648,0,-0.4338645826298623,-0.23752603141136527,0.3746167648693195
16248,41,1,4,17,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,R,cat_foil,N,7/23/2015,11:58:00,0.422,0,-0.8627499649461253,-0.23752603141136527,0.3746167648693195
16249,41,1,4,18,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,7/23/2015,11:58:00,0.559,1,-0.5816058058270378,-0.23752603141136527,0.3746167648693195
16250,41,1,4,19,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,R,apple_control,N,7/23/2015,11:58:00,0.581,0,-0.5430045221302259,-0.23752603141136527,0.3746167648693195
16251,41,1,4,20,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,L,lamp_foil,N,7/23/2015,11:58:00,0.578,0,-0.5481814103097596,-0.23752603141136527,0.3746167648693195
16252,41,1,4,21,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,R,banana_control,N,7/23/2015,11:58:00,0.593,0,-0.5225608799844117,-0.23752603141136527,0.3746167648693195
16253,41,1,4,22,car_implic,car_implic,car_control,implicature,implicature,target,distractor,R,car_control,N,7/23/2015,11:58:00,0.697,0,-0.36096986822161325,-0.23752603141136527,0.3746167648693195
16254,41,1,4,23,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,L,cup_implic,Y,7/23/2015,11:58:00,0.728,1,-0.3174542307854511,-0.23752603141136527,0.3746167648693195
16255,41,1,4,24,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,7/23/2015,11:58:00,0.853,1,-0.15899573149045795,-0.23752603141136527,0.3746167648693195
16256,41,1,4,25,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,R,bird_control,N,7/23/2015,11:58:00,0.67,0,-0.40047756659712525,-0.23752603141136527,0.3746167648693195
16257,41,1,4,26,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,R,banana_control,Y,7/23/2015,11:58:00,0.854,1,-0.15782408519356722,-0.23752603141136527,0.3746167648693195
16258,41,1,4,27,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,7/23/2015,11:58:00,0.782,1,-0.24590053843682594,-0.23752603141136527,0.3746167648693195
16259,41,1,4,28,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,L,cat_control,Y,7/23/2015,11:58:00,0.722,1,-0.32573014008931084,-0.23752603141136527,0.3746167648693195
16260,41,1,4,29,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,L,flower_foil,N,7/23/2015,11:58:00,0.779,0,-0.24974423311138874,-0.23752603141136527,0.3746167648693195
16261,41,1,4,30,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,R,teddybear_foil,N,7/23/2015,11:58:00,0.97,0,-0.030459207484708574,-0.23752603141136527,0.3746167648693195
16262,41,1,4,31,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,L,bicycle_control,N,7/23/2015,11:58:00,1.092,0,0.08801087732271337,-0.23752603141136527,0.3746167648693195
16263,41,1,4,32,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,L,cup_control,Y,7/23/2015,11:58:00,0.732,1,-0.3119747650208255,-0.23752603141136527,0.3746167648693195
16264,41,1,4,33,car_implic,car_implic,car_control,implicature,implicature,target,distractor,L,car_implic,Y,7/23/2015,11:58:00,0.781,1,-0.24718012914245105,-0.23752603141136527,0.3746167648693195
16265,41,1,4,34,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,7/23/2015,11:58:00,0.715,1,-0.33547273628812946,-0.23752603141136527,0.3746167648693195
16266,41,1,4,35,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,R,lamp_implic,Y,7/23/2015,11:58:00,0.765,1,-0.2678794451556012,-0.23752603141136527,0.3746167648693195
16267,41,1,4,36,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,R,dog_implic,Y,7/23/2015,11:58:00,0.741,1,-0.2997546536860502,-0.23752603141136527,0.3746167648693195
16268,41,1,4,37,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,7/23/2015,11:58:00,0.624,1,-0.47160491061270937,-0.23752603141136527,0.3746167648693195
16269,41,1,4,38,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,7/23/2015,11:58:00,0.693,1,-0.3667252797922339,-0.23752603141136527,0.3746167648693195
16270,41,1,4,39,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,R,banana_implic,Y,7/23/2015,11:58:00,0.703,1,-0.3523983871714722,-0.23752603141136527,0.3746167648693195
16271,41,1,4,40,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,R,lamp_implic,Y,7/23/2015,11:58:00,0.611,1,-0.49265831981054176,-0.23752603141136527,0.3746167648693195
16272,41,1,4,41,car_implic,car_control,car_implic,implicature,implicature,distractor,target,R,car_implic,Y,7/23/2015,11:58:00,0.807,1,-0.2144316107121882,-0.23752603141136527,0.3746167648693195
16273,41,1,4,42,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,7/23/2015,11:58:00,0.798,1,-0.22564668153232822,-0.23752603141136527,0.3746167648693195
16274,41,1,4,43,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,R,flower_implic,Y,7/23/2015,11:58:00,1.067,1,0.06485097231961627,-0.23752603141136527,0.3746167648693195
16275,41,1,4,44,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,L,bicycle_implic,Y,7/23/2015,11:58:00,0.856,1,-0.15548490284039498,-0.23752603141136527,0.3746167648693195
16276,41,1,4,45,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,7/23/2015,11:58:00,0.759,1,-0.27575350158650713,-0.23752603141136527,0.3746167648693195
16277,41,1,4,46,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,L,cup_control,Y,7/23/2015,11:58:00,0.87,1,-0.13926206733350766,-0.23752603141136527,0.3746167648693195
16278,41,1,4,47,dog_control,dog_control,dog_foil,implicature,unambiguous,target,distractor,L,dog_control,Y,7/23/2015,11:58:00,0.919,1,-0.08446915662644996,-0.23752603141136527,0.3746167648693195
16279,41,1,4,48,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,L,apple_implic,Y,7/23/2015,11:58:00,0.795,1,-0.2294131643278051,-0.23752603141136527,0.3746167648693195
16280,41,1,4,49,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,R,lamp_implic,Y,7/23/2015,11:58:00,0.645,1,-0.43850496218636453,-0.23752603141136527,0.3746167648693195
16281,41,1,4,50,car_implic,car_control,car_implic,implicature,implicature,distractor,target,R,car_implic,Y,7/23/2015,11:58:00,0.763,1,-0.27049724769768,-0.23752603141136527,0.3746167648693195
16282,41,1,4,51,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,L,flower_implic,Y,7/23/2015,11:58:00,0.755,1,-0.28103752973311236,-0.23752603141136527,0.3746167648693195
16283,41,1,4,52,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,R,banana_control,Y,7/23/2015,11:58:00,0.822,1,-0.1960148839259572,-0.23752603141136527,0.3746167648693195
16284,41,1,4,53,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,7/23/2015,11:58:00,0.827,1,-0.1899505839584458,-0.23752603141136527,0.3746167648693195
16285,41,1,4,54,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,R,dog_control,N,7/23/2015,11:58:00,0.698,0,-0.35953617621976464,-0.23752603141136527,0.3746167648693195
16286,41,1,4,55,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,R,apple_control,N,7/23/2015,11:58:00,0.848,0,-0.164874643190234,-0.23752603141136527,0.3746167648693195
16287,41,1,4,56,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,L,bird_implic,Y,7/23/2015,11:58:00,1.158,1,0.14669437915080344,-0.23752603141136527,0.3746167648693195
16288,41,1,4,57,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,7/23/2015,11:58:00,0.992,1,-0.008032171697264267,-0.23752603141136527,0.3746167648693195
16289,41,1,4,58,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,L,cup_implic,Y,7/23/2015,11:58:00,0.826,1,-0.19116050546115904,-0.23752603141136527,0.3746167648693195
16290,41,1,4,59,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,7/23/2015,11:58:00,0.731,1,-0.3133418192323586,-0.23752603141136527,0.3746167648693195
16291,41,1,4,60,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,7/23/2015,11:58:00,0.859,1,-0.1519863569978817,-0.23752603141136527,0.3746167648693195
16292,41,1,4,61,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,R,flower_foil,N,7/23/2015,11:58:00,0.701,0,-0.355247391947547,-0.23752603141136527,0.3746167648693195
16293,41,1,4,62,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,R,dog_implic,Y,7/23/2015,11:58:00,1.125,1,0.11778303565638346,-0.23752603141136527,0.3746167648693195
16294,41,1,4,63,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,7/23/2015,11:58:00,0.825,1,-0.19237189264745613,-0.23752603141136527,0.3746167648693195
16295,41,1,4,64,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,7/23/2015,11:58:00,0.721,1,-0.327116141697188,-0.23752603141136527,0.3746167648693195
16296,41,1,4,65,car_implic,car_implic,car_control,implicature,implicature,target,distractor,L,car_implic,Y,7/23/2015,11:58:00,0.731,1,-0.3133418192323586,-0.23752603141136527,0.3746167648693195
16297,41,1,4,66,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,7/23/2015,11:58:00,0.77,1,-0.2613647641344075,-0.23752603141136527,0.3746167648693195
16298,41,1,4,67,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,R,lamp_foil,N,7/23/2015,11:58:00,0.916,0,-0.08773891430800675,-0.23752603141136527,0.3746167648693195
16300,41,1,4,69,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,7/23/2015,11:58:00,1.915,1,0.6497176226326093,-0.23752603141136527,0.3746167648693195
16301,41,1,4,70,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,7/23/2015,11:58:00,0.769,1,-0.26266430947649305,-0.23752603141136527,0.3746167648693195
16302,41,1,4,71,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,L,cup_implic,Y,7/23/2015,11:58:00,0.716,1,-0.3340751120214915,-0.23752603141136527,0.3746167648693195
16303,41,1,4,72,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,L,bicycle_implic,Y,7/23/2015,11:58:00,0.694,1,-0.36528331847533263,-0.23752603141136527,0.3746167648693195
16304,41,1,4,73,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,L,apple_control,N,7/23/2015,11:58:00,0.738,0,-0.30381145438166457,-0.23752603141136527,0.3746167648693195
16305,41,1,4,74,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,R,flower_implic,Y,7/23/2015,11:58:00,0.926,1,-0.07688104433595762,-0.23752603141136527,0.3746167648693195
16306,41,1,4,75,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,R,lamp_control,Y,7/23/2015,11:58:00,0.926,1,-0.07688104433595762,-0.23752603141136527,0.3746167648693195
16307,41,1,4,76,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,R,banana_control,Y,7/23/2015,11:58:00,0.746,1,-0.2930296787783762,-0.23752603141136527,0.3746167648693195
16308,41,1,4,77,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,7/23/2015,11:58:00,0.743,1,-0.2970592342643779,-0.23752603141136527,0.3746167648693195
16309,41,1,4,78,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,L,car_control,Y,7/23/2015,11:58:00,0.923,1,-0.08012604447928486,-0.23752603141136527,0.3746167648693195
16310,41,1,4,79,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,L,cat_control,N,7/23/2015,11:58:00,0.975,0,-0.025317807984289897,-0.23752603141136527,0.3746167648693195
16311,41,1,4,80,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,7/23/2015,11:58:00,0.968,1,-0.03252319170556006,-0.23752603141136527,0.3746167648693195
