X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,age,agegroup,gender,english,response_numeric,log_rt,m_log_rt,sd_log_rt
15900,12415_1,1,6,57,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,12/2/2015,16:11:00,1.904,4.68,4,M,100,1,0.6439569363691735,0.34839901594443556,0.5220063149724423
15901,12415_1,1,6,58,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,R,cup_foil,N,12/2/2015,16:11:00,1.537,4.68,4,M,100,0,0.42983246455645874,0.34839901594443556,0.5220063149724423
15902,12415_1,1,6,59,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,12/2/2015,16:11:00,3.798,4.68,4,M,100,1,1.3344746123900941,0.34839901594443556,0.5220063149724423
15903,12415_1,1,6,60,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,12/2/2015,16:11:00,1.805,4.68,4,M,100,1,0.5905605917848442,0.34839901594443556,0.5220063149724423
15904,12415_1,1,6,21,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,L,banana_foil,N,12/2/2015,16:11:00,2.913,4.68,4,M,100,0,1.0691834779772975,0.34839901594443556,0.5220063149724423
15905,12415_1,1,6,1,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,12/2/2015,16:11:00,6.162,4.68,4,M,100,1,1.8184014001744762,0.34839901594443556,0.5220063149724423
15906,12415_1,1,6,2,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,12/2/2015,16:11:00,4.208,4.68,4,M,100,1,1.4369874754354088,0.34839901594443556,0.5220063149724423
15907,12415_1,1,6,3,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,12/2/2015,16:11:00,3.098,4.68,4,M,100,1,1.130756741994677,0.34839901594443556,0.5220063149724423
15909,12415_1,1,6,5,car_neg,car_pos,car_neg,negation,negative,distractor,target,L,car_pos,N,12/2/2015,16:11:00,2.289,4.68,4,M,100,0,0.8281150409704298,0.34839901594443556,0.5220063149724423
15910,12415_1,1,6,6,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,12/2/2015,16:11:00,1.931,4.68,4,M,100,1,0.6580380034463774,0.34839901594443556,0.5220063149724423
15911,12415_1,1,6,7,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,L,bicycle_pos,N,12/2/2015,16:11:00,1.81,4.68,4,M,100,0,0.5933268452777344,0.34839901594443556,0.5220063149724423
15912,12415_1,1,6,8,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,L,lamp_pos,N,12/2/2015,16:11:00,1.437,4.68,4,M,100,0,0.3625576070968879,0.34839901594443556,0.5220063149724423
15913,12415_1,1,6,9,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,R,apple_pos,N,12/2/2015,16:11:00,1.966,4.68,4,M,100,0,0.6760010217249748,0.34839901594443556,0.5220063149724423
15914,12415_1,1,6,10,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,12/2/2015,16:11:00,1.611,4.68,4,M,100,1,0.47685510419483734,0.34839901594443556,0.5220063149724423
15915,12415_1,1,6,11,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,12/2/2015,16:11:00,1.63,4.68,4,M,100,1,0.4885800148186709,0.34839901594443556,0.5220063149724423
15916,12415_1,1,6,12,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,R,banana_pos,N,12/2/2015,16:11:00,1.801,4.68,4,M,100,0,0.588342066193819,0.34839901594443556,0.5220063149724423
15917,12415_1,1,6,13,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,12/2/2015,16:11:00,1.504,4.68,4,M,100,1,0.4081282255276481,0.34839901594443556,0.5220063149724423
15918,12415_1,1,6,14,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,R,bicycle_pos,N,12/2/2015,16:11:00,1.111,4.68,4,M,100,0,0.10526051065749294,0.34839901594443556,0.5220063149724423
15919,12415_1,1,6,15,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,R,cookie_pos,N,12/2/2015,16:11:00,0.914,4.68,4,M,100,0,-0.08992470752798701,0.34839901594443556,0.5220063149724423
15920,12415_1,1,6,16,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,12/2/2015,16:11:00,1.062,4.68,4,M,100,1,0.060153922819747144,0.34839901594443556,0.5220063149724423
15921,12415_1,1,6,17,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,R,lamp_pos,N,12/2/2015,16:11:00,1.033,4.68,4,M,100,0,0.03246719013750141,0.34839901594443556,0.5220063149724423
15922,12415_1,1,6,18,dog_inhib,dog_inhib,dog_pos,inhibition,inhib,target,distractor,R,dog_pos,N,12/2/2015,16:11:00,1.829,4.68,4,M,100,0,0.6037693694087286,0.34839901594443556,0.5220063149724423
15923,12415_1,1,6,19,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,12/2/2015,16:11:00,1.639,4.68,4,M,100,1,0.49408629976169266,0.34839901594443556,0.5220063149724423
15924,12415_1,1,6,20,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,12/2/2015,16:11:00,2.628,4.68,4,M,100,1,0.9662231006223642,0.34839901594443556,0.5220063149724423
15925,12415_1,1,6,21,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,12/2/2015,16:11:00,2.551,4.68,4,M,100,1,0.9364854391596744,0.34839901594443556,0.5220063149724423
15926,12415_1,1,6,22,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,12/2/2015,16:11:00,1.456,4.68,4,M,100,1,0.3756929497744942,0.34839901594443556,0.5220063149724423
15927,12415_1,1,6,23,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,12/2/2015,16:11:00,4.235,4.68,4,M,100,1,1.4433833281040178,0.34839901594443556,0.5220063149724423
15928,12415_1,1,6,24,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,12/2/2015,16:11:00,1.583,4.68,4,M,100,1,0.4593217808988751,0.34839901594443556,0.5220063149724423
15929,12415_1,1,6,25,teddybear_inhib,teddybear_inhib,teddybear_pos,inhibition,inhib,target,distractor,L,teddybear_inhib,Y,12/2/2015,16:11:00,2.116,4.68,4,M,100,1,0.749527513996053,0.34839901594443556,0.5220063149724423
15930,12415_1,1,6,26,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,12/2/2015,16:11:00,1.628,4.68,4,M,100,1,0.4873522675803485,0.34839901594443556,0.5220063149724423
15931,12415_1,1,6,27,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,12/2/2015,16:11:00,1.448,4.68,4,M,100,1,0.3701832939635246,0.34839901594443556,0.5220063149724423
15932,12415_1,1,6,28,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,12/2/2015,16:11:00,1.821,4.68,4,M,100,1,0.5993858007454709,0.34839901594443556,0.5220063149724423
15933,12415_1,1,6,29,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,12/2/2015,16:11:00,1.388,4.68,4,M,100,1,0.3278638620846127,0.34839901594443556,0.5220063149724423
15934,12415_1,1,6,30,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,12/2/2015,16:11:00,1.903,4.68,4,M,100,1,0.6434315883140125,0.34839901594443556,0.5220063149724423
15935,12415_1,1,6,31,banana_inhib,banana_pos,banana_inhib,inhibition,inhib,distractor,target,R,banana_inhib,Y,12/2/2015,16:11:00,1.687,4.68,4,M,100,1,0.5229518035638313,0.34839901594443556,0.5220063149724423
15936,12415_1,1,6,32,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,12/2/2015,16:11:00,3.01,4.68,4,M,100,1,1.1019400787607843,0.34839901594443556,0.5220063149724423
15937,12415_1,1,6,33,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,12/2/2015,16:11:00,1.264,4.68,4,M,100,1,0.2342812957246657,0.34839901594443556,0.5220063149724423
15938,12415_1,1,6,34,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,12/2/2015,16:11:00,1.295,4.68,4,M,100,1,0.258510695151501,0.34839901594443556,0.5220063149724423
15939,12415_1,1,6,35,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,12/2/2015,16:11:00,1.441,4.68,4,M,100,1,0.3653373170173851,0.34839901594443556,0.5220063149724423
15940,12415_1,1,6,36,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,12/2/2015,16:11:00,1.268,4.68,4,M,100,1,0.2374408560150342,0.34839901594443556,0.5220063149724423
15941,12415_1,1,6,37,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,12/2/2015,16:11:00,1.224,4.68,4,M,100,1,0.20212418409013433,0.34839901594443556,0.5220063149724423
15942,12415_1,1,6,38,bicycle_inhib,bicycle_pos,bicycle_inhib,inhibition,inhib,distractor,target,R,bicycle_inhib,Y,12/2/2015,16:11:00,1.974,4.68,4,M,100,1,0.6800619410112898,0.34839901594443556,0.5220063149724423
15943,12415_1,1,6,39,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,12/2/2015,16:11:00,1.795,4.68,4,M,100,1,0.5850050219402422,0.34839901594443556,0.5220063149724423
15944,12415_1,1,6,40,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,12/2/2015,16:11:00,1.298,4.68,4,M,100,1,0.2608246182818983,0.34839901594443556,0.5220063149724423
15945,12415_1,1,6,41,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,12/2/2015,16:11:00,0.87,4.68,4,M,100,1,-0.13926206733350766,0.34839901594443556,0.5220063149724423
15946,12415_1,1,6,42,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,12/2/2015,16:11:00,1.955,4.68,4,M,100,1,0.6703901934373291,0.34839901594443556,0.5220063149724423
15947,12415_1,1,6,43,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,12/2/2015,16:11:00,1.324,4.68,4,M,100,1,0.2806574575148165,0.34839901594443556,0.5220063149724423
15948,12415_1,1,6,44,cat_inhib,cat_inhib,cat_pos,inhibition,inhib,target,distractor,L,cat_inhib,Y,12/2/2015,16:11:00,1.618,4.68,4,M,100,1,0.48119081863630003,0.34839901594443556,0.5220063149724423
15949,12415_1,1,6,45,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,12/2/2015,16:11:00,2.516,4.68,4,M,100,1,0.922670338838194,0.34839901594443556,0.5220063149724423
15950,12415_1,1,6,46,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,12/2/2015,16:11:00,2.312,4.68,4,M,100,1,0.8381129508101309,0.34839901594443556,0.5220063149724423
15951,12415_1,1,6,47,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,12/2/2015,16:11:00,1.461,4.68,4,M,100,1,0.37912113276856246,0.34839901594443556,0.5220063149724423
15952,12415_1,1,6,48,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,12/2/2015,16:11:00,1.035,4.68,4,M,100,1,0.03440142671733232,0.34839901594443556,0.5220063149724423
15953,12415_1,1,6,49,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,12/2/2015,16:11:00,2.959,4.68,4,M,100,1,1.0848513734180727,0.34839901594443556,0.5220063149724423
15954,12415_1,1,6,50,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,12/2/2015,16:11:00,2.41,4.68,4,M,100,1,0.8796267475025636,0.34839901594443556,0.5220063149724423
15955,12415_1,1,6,31,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,L,bicycle_implic,Y,12/2/2015,16:11:00,1.861,4.68,4,M,100,1,0.6211139776601137,0.34839901594443556,0.5220063149724423
15956,12415_1,1,6,32,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,L,cup_control,N,12/2/2015,16:11:00,3.123,4.68,4,M,100,0,1.1387940783009416,0.34839901594443556,0.5220063149724423
15957,12415_1,1,6,33,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,R,car_control,Y,12/2/2015,16:11:00,6.063,4.68,4,M,100,1,1.8022047270895936,0.34839901594443556,0.5220063149724423
15958,12415_1,1,6,34,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,12/2/2015,16:11:00,4.401,4.68,4,M,100,1,1.4818317878289544,0.34839901594443556,0.5220063149724423
15959,12415_1,1,6,35,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,R,lamp_control,Y,12/2/2015,16:11:00,1.865,4.68,4,M,100,1,0.6232610530957788,0.34839901594443556,0.5220063149724423
15960,12415_1,1,6,36,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,L,dog_control,N,12/2/2015,16:11:00,2.463,4.68,4,M,100,0,0.9013801191384009,0.34839901594443556,0.5220063149724423
15961,12415_1,1,6,37,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,L,cookie_control,N,12/2/2015,16:11:00,2.463,4.68,4,M,100,0,0.9013801191384009,0.34839901594443556,0.5220063149724423
15962,12415_1,1,6,38,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,L,bird_implic,Y,12/2/2015,16:11:00,2.518,4.68,4,M,100,1,0.9234649356221554,0.34839901594443556,0.5220063149724423
15963,12415_1,1,6,39,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,L,banana_control,N,12/2/2015,16:11:00,2.208,4.68,4,M,100,0,0.792087128414849,0.34839901594443556,0.5220063149724423
15964,12415_1,1,6,40,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,L,lamp_control,N,12/2/2015,16:11:00,2.228,4.68,4,M,100,0,0.8011043220650377,0.34839901594443556,0.5220063149724423
15965,12415_1,1,6,41,car_implic,car_control,car_implic,implicature,implicature,distractor,target,L,car_control,N,12/2/2015,16:11:00,1.23,4.68,4,M,100,0,0.20701416938432612,0.34839901594443556,0.5220063149724423
15966,12415_1,1,6,42,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,L,cat_control,Y,12/2/2015,16:11:00,0.944,4.68,4,M,100,1,-0.057629112836636416,0.34839901594443556,0.5220063149724423
15967,12415_1,1,6,43,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,12/2/2015,16:11:00,1.178,4.68,4,M,100,1,0.16381808522939492,0.34839901594443556,0.5220063149724423
15968,12415_1,1,6,44,bicycle_control,bicycle_foil,bicycle_control,implicature,unambiguous,distractor,target,R,bicycle_control,Y,12/2/2015,16:11:00,2.191,4.68,4,M,100,1,0.7843580606133294,0.34839901594443556,0.5220063149724423
15969,12415_1,1,6,45,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,R,teddybear_implic,Y,12/2/2015,16:11:00,1.494,4.68,4,M,100,1,0.4014570867106256,0.34839901594443556,0.5220063149724423
15970,12415_1,1,6,46,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,R,cup_control,N,12/2/2015,16:11:00,1.111,4.68,4,M,100,0,0.10526051065749294,0.34839901594443556,0.5220063149724423
15971,12415_1,1,6,47,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,R,dog_implic,Y,12/2/2015,16:11:00,1.954,4.68,4,M,100,1,0.669878553620591,0.34839901594443556,0.5220063149724423
15972,12415_1,1,6,48,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,12/2/2015,16:11:00,1.21,4.68,4,M,100,1,0.1906203596086497,0.34839901594443556,0.5220063149724423
15973,12415_1,1,6,49,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,R,lamp_control,N,12/2/2015,16:11:00,3.668,4.68,4,M,100,0,1.2996465543942184,0.34839901594443556,0.5220063149724423
15974,12415_1,1,6,2,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,12/2/2015,16:11:00,1.242,4.68,4,M,100,1,0.21672298351128702,0.34839901594443556,0.5220063149724423
15975,12415_1,1,6,3,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,12/2/2015,16:11:00,1.648,4.68,4,M,100,1,0.4995624314872799,0.34839901594443556,0.5220063149724423
15976,12415_1,1,6,4,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,12/2/2015,16:11:00,1.106,4.68,4,M,100,1,0.10074990310014315,0.34839901594443556,0.5220063149724423
15977,12415_1,1,6,5,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,12/2/2015,16:11:00,1.375,4.68,4,M,100,1,0.3184537311185346,0.34839901594443556,0.5220063149724423
15978,12415_1,1,6,6,apple_inhib,apple_inhib,apple_pos,inhibition,inhib,target,distractor,L,apple_inhib,Y,12/2/2015,16:11:00,1.852,4.68,4,M,100,1,0.6162661362239877,0.34839901594443556,0.5220063149724423
15979,12415_1,1,6,7,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,12/2/2015,16:11:00,1.613,4.68,4,M,100,1,0.4780957991430718,0.34839901594443556,0.5220063149724423
15980,12415_1,1,6,8,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,R,car_inhib,N,12/2/2015,16:11:00,2.709,4.68,4,M,100,0,0.996579563102958,0.34839901594443556,0.5220063149724423
15981,12415_1,1,6,30,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,12/2/2015,16:11:00,1.569,4.68,4,M,100,1,0.4504384737508955,0.34839901594443556,0.5220063149724423
15982,12415_1,1,6,10,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,12/2/2015,16:11:00,1.095,4.68,4,M,100,1,0.09075436326846412,0.34839901594443556,0.5220063149724423
15983,12415_1,1,6,11,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,L,car_inhib,N,12/2/2015,16:11:00,2.031,4.68,4,M,100,0,0.7085282825982477,0.34839901594443556,0.5220063149724423
15984,12415_1,1,6,12,car_inhib,car_inhib,car_pos,inhibition,inhib,target,distractor,L,car_inhib,Y,12/2/2015,16:11:00,2.365,4.68,4,M,100,1,0.8607780219438964,0.34839901594443556,0.5220063149724423
15985,12415_1,1,6,13,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,12/2/2015,16:11:00,1.479,4.68,4,M,100,1,0.39136618372866283,0.34839901594443556,0.5220063149724423
15986,12415_1,1,6,1,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,12/2/2015,16:11:00,3.172,4.68,4,M,100,1,1.1543623037726016,0.34839901594443556,0.5220063149724423
15987,12415_1,1,6,15,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,12/2/2015,16:11:00,1.713,4.68,4,M,100,1,0.5382462193419829,0.34839901594443556,0.5220063149724423
15988,12415_1,1,6,16,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,L,dog_inhib,N,12/2/2015,16:11:00,4.383,4.68,4,M,100,0,1.4777334214366722,0.34839901594443556,0.5220063149724423
15989,12415_1,1,6,17,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,12/2/2015,16:11:00,1.501,4.68,4,M,100,1,0.40613155265132483,0.34839901594443556,0.5220063149724423
15990,12415_1,1,6,9,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,12/2/2015,16:11:00,1.462,4.68,4,M,100,1,0.37980536132758674,0.34839901594443556,0.5220063149724423
15991,12415_1,1,6,14,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,12/2/2015,16:11:00,1.766,4.68,4,M,100,1,0.5687171021817683,0.34839901594443556,0.5220063149724423
16248,12615_2,2,2,11,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,12/6/2015,14:58:00,1.205,5.72,5,F,75,1,0.18647956694261839,0.34839901594443556,0.5220063149724423
16249,12615_2,2,2,12,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,12/6/2015,14:58:00,0.769,5.72,5,F,75,1,-0.26266430947649305,0.34839901594443556,0.5220063149724423
16250,12615_2,2,2,13,bird_inhib,bird_inhib,bird_pos,inhibition,inhib,target,distractor,L,bird_inhib,Y,12/6/2015,14:58:00,1.236,5.72,5,F,75,1,0.211880359035499,0.34839901594443556,0.5220063149724423
16251,12615_2,2,2,15,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,12/6/2015,14:58:00,0.896,5.72,5,F,75,1,-0.10981486600720657,0.34839901594443556,0.5220063149724423
16252,12615_2,2,2,16,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,12/6/2015,14:58:00,0.736,5.72,5,F,75,1,-0.3065251602532608,0.34839901594443556,0.5220063149724423
