"","subid","list","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","rt","agegroup"
"12871","11415_3",1,31,"apple_neg","apple_pos","apple_neg","negation","negative","distractor","target","R","apple_neg","Y",1996,8
"12872","11415_3",1,32,"cup_neg","cup_neg","cup_pos","negation","negative","target","distractor","L","cup_neg","Y",1560,8
"12873","11415_3",1,33,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y",1850,8
"12874","11415_3",1,17,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y",762,8
"12875","11415_3",1,18,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y",292,8
"12876","11415_3",1,19,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y",1619,8
"12877","11415_3",1,20,"dog_inhib","dog_inhib","dog_pos","inhibition","inhib","target","distractor","L","dog_inhib","Y",1563,8
"12878","11415_3",1,21,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",707,8
"12879","11415_3",1,22,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",635,8
"12880","11415_3",1,19,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","L","apple_control","N",518,8
"12881","11415_3",1,20,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y",752,8
"12882","11415_3",1,21,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","L","banana_control","N",482,8
"12883","11415_3",1,22,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y",442,8
"12884","11415_3",1,23,"cup_control","cup_control","cup_foil","implicature","unambiguous","target","distractor","L","cup_control","Y",320,8
"12885","11415_3",1,24,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","L","teddybear_foil","N",357,8
"12886","11415_3",1,6,"cup_pos","cup_pos","cup_neg","negation","positive","target","distractor","L","cup_pos","Y",1665,8
"12887","11415_3",1,7,"bicycle_neg","bicycle_neg","bicycle_pos","negation","negative","target","distractor","L","bicycle_neg","Y",1635,8
"12888","11415_3",1,8,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","R","lamp_pos","Y",2537,8
"12889","11415_3",1,9,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y",1015,8
"12890","11415_3",1,29,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y",902,8
"12891","11415_3",1,30,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","L","teddybear_control","N",450,8
"12892","11415_3",1,31,"bicycle_implic","bicycle_implic","bicycle_control","implicature","implicature","target","distractor","L","bicycle_implic","Y",392,8
"12893","11415_3",1,33,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y",1002,8
"12894","11415_3",1,34,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y",664,8
"12895","11415_3",1,35,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y",1123,8
"12896","11415_3",1,36,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y",876,8
"12897","11415_3",1,37,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y",811,8
"12898","11415_3",1,38,"bicycle_inhib","bicycle_pos","bicycle_inhib","inhibition","inhib","distractor","target","R","bicycle_inhib","Y",1145,8
"12899","11415_3",1,39,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y",1672,8
"12900","11415_3",1,40,"lamp_control","lamp_foil","lamp_control","implicature","unambiguous","distractor","target","R","lamp_control","Y",367,8
"12901","11415_3",1,44,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","R","bicycle_foil","N",232,8
"12902","11415_3",1,41,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","R","car_foil","N",180,8
"12903","11415_3",1,43,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y",314,8
"12904","11415_3",1,42,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","R","cat_foil","N",265,8
"12905","11415_3",1,45,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","R","teddybear_foil","N",181,8
"12906","11415_3",1,46,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","R","cup_control","N",296,8
"12907","11415_3",1,6,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y",1315,8
"12908","11415_3",1,7,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","L","dog_implic","Y",1029,8
"12909","11415_3",1,8,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","L","bicycle_control","Y",920,8
"12910","11415_3",1,11,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y",8494,8
"12911","11415_3",1,12,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y",1162,8
"12912","11415_3",1,13,"car_inhib","car_inhib","car_pos","inhibition","inhib","target","distractor","L","car_inhib","Y",1105,8
"12913","11415_3",1,14,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y",1303,8
"12914","11415_3",1,34,"bicycle_neg","bicycle_neg","bicycle_pos","negation","negative","target","distractor","L","bicycle_neg","Y",1049,8
"12915","11415_3",1,35,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","R","flower_neg","Y",1440,8
"12916","11415_3",1,36,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","L","lamp_neg","N",1253,8
"12917","11415_3",1,37,"teddybear_neg","teddybear_neg","teddybear_pos","negation","negative","target","distractor","L","teddybear_neg","Y",1394,8
"12918","11415_3",1,17,"cat_control","cat_foil","cat_control","implicature","unambiguous","distractor","target","L","cat_foil","N",479,8
"12919","11415_3",1,18,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","L","cookie_foil","N",427,8
"12920","11415_3",1,59,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","R","bicycle_implic","Y",1364,8
"12921","11415_3",1,60,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N",955,8
"12922","11415_3",1,1,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","R","dog_neg","Y",2540,8
"12923","11415_3",1,2,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","R","cat_neg","Y",1591,8
"12924","11415_3",1,3,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","R","teddybear_neg","Y",1218,8
"12925","11415_3",1,4,"cookie_pos","cookie_pos","cookie_neg","negation","positive","target","distractor","L","cookie_pos","Y",1782,8
"12926","11415_3",1,5,"car_neg","car_pos","car_neg","negation","negative","distractor","target","R","car_neg","Y",1115,8
"12927","11415_3",1,65,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","L","lamp_inhib","N",1413,8
"12928","11415_3",1,66,"lamp_inhib","lamp_pos","lamp_inhib","inhibition","inhib","distractor","target","R","lamp_inhib","Y",193,8
"12929","11415_3",1,67,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",1583,8
"12930","11415_3",1,10,"bird_neg","bird_pos","bird_neg","negation","negative","distractor","target","R","bird_neg","Y",1557,8
"12931","11415_3",1,11,"flower_pos","flower_neg","flower_pos","negation","positive","distractor","target","R","flower_pos","Y",2422,8
"12932","11415_3",1,72,"bird_inhib","bird_pos","bird_inhib","inhibition","inhib","distractor","target","R","bird_inhib","Y",1517,8
"12933","11415_3",1,73,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",1226,8
"12934","11415_3",1,74,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",1194,8
"12935","11415_3",1,75,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y",5280,8
"12936","11415_3",1,76,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y",1091,8
"12937","11415_3",1,77,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",2005,8
"12938","11415_3",1,78,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","R","cup_inhib","N",1009,8
"12939","11415_3",1,79,"cup_inhib","cup_pos","cup_inhib","inhibition","inhib","distractor","target","R","cup_inhib","Y",1372,8
"12940","11415_3",1,59,"flower_pos","flower_pos","flower_neg","negation","positive","target","distractor","R","flower_neg","N",819,8
"12941","11415_3",1,60,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","L","cookie_neg","Y",629,8
"12942","11415_3",1,1,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",2427,8
"12943","11415_3",1,2,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y",1609,8
"12944","11415_3",1,42,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y",5325,8
"12945","11415_3",1,43,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y",3330,8
"12946","11415_3",1,44,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y",2522,8
"12947","11415_3",1,45,"cat_inhib","cat_pos","cat_inhib","inhibition","inhib","distractor","target","R","cat_inhib","Y",1246,8
"12948","11415_3",1,27,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","R","cat_neg","Y",1588,8
"12949","11415_3",1,28,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y",1633,8
"12950","11415_3",1,29,"teddybear_pos","teddybear_pos","teddybear_neg","negation","positive","target","distractor","L","teddybear_pos","Y",1130,8
"12951","11415_3",1,9,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","L","lamp_control","N",988,8
"12952","11415_3",1,10,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y",1190,8
"12953","11415_3",1,11,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","L","flower_control","N",1620,8
"12954","11415_3",1,13,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","L","bicycle_control","N",1035,8
"12955","11415_3",1,14,"dog_implic","dog_control","dog_implic","implicature","implicature","distractor","target","L","dog_control","N",919,8
"12956","11415_3",1,15,"flower_control","flower_foil","flower_control","implicature","unambiguous","distractor","target","L","flower_foil","N",632,8
"12957","11415_3",1,16,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","L","bird_control","N",505,8
"12958","11415_3",1,56,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","R","bird_implic","Y",1680,8
"12959","11415_3",1,57,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","R","teddybear_control","Y",2838,8
"12960","11415_3",1,58,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y",1298,8
"12961","11415_3",1,57,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","R","cookie_inhib","N",314,8
"12962","11415_3",1,58,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y",91,8
"12963","11415_3",1,59,"cookie_inhib","cookie_inhib","cookie_pos","inhibition","inhib","target","distractor","R","cookie_pos","N",107,8
"12964","11415_3",1,60,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","R","lamp_inhib","N",155,8
"12965","11415_3",1,61,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y",203,8
"12966","11415_3",1,62,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y",1311,8
"12967","11415_3",1,63,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","L","lamp_inhib","N",3337,8
"12968","11415_3",1,64,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y",769,8
"12969","11415_3",1,40,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","L","cat_inhib","N",808,8
"12970","11415_3",1,68,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","R","bird_inhib","N",826,8
"12971","11415_3",1,69,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",723,8
"12972","11415_3",1,70,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",712,8
"12973","11415_3",1,71,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",667,8
"12974","11415_3",1,32,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y",546,8
"12975","11415_3",1,54,"banana_neg","banana_neg","banana_pos","negation","negative","target","distractor","R","banana_pos","N",1006,8
"12976","11415_3",1,55,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","L","bird_neg","Y",511,8
"12977","11415_3",1,56,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","L","lamp_neg","N",1544,8
"12978","11415_3",1,57,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y",797,8
