"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt","age","agegroup","gender"
"4466","080515-25",1,1,36,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","R","lamp_pos","Y","8/5/2015","10:49",2280,4.04,4,"F"
"4467","080515-25",1,1,37,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","L","teddybear_neg","N","8/5/2015","10:49",1429,4.04,4,"F"
"4468","080515-25",1,1,38,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","R","flower_neg","Y","8/5/2015","10:49",2089,4.04,4,"F"
"4469","080515-25",1,1,39,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","L","cat_pos","N","8/5/2015","10:49",2103,4.04,4,"F"
"4470","080515-25",1,1,40,"car_neg","car_pos","car_neg","negation","negative","distractor","target","L","car_pos","N","8/5/2015","10:49",3476,4.04,4,"F"
"4471","080515-25",1,1,41,"lamp_neg","lamp_pos","lamp_neg","negation","negative","distractor","target","L","lamp_pos","N","8/5/2015","10:49",1943,4.04,4,"F"
"4472","080515-25",1,1,42,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y","8/5/2015","10:49",1845,4.04,4,"F"
"4473","080515-25",1,1,43,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y","8/5/2015","10:49",2449,4.04,4,"F"
"4474","080515-25",1,1,44,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y","8/5/2015","10:49",2956,4.04,4,"F"
"4475","080515-25",1,1,45,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","R","dog_pos","N","8/5/2015","10:49",2408,4.04,4,"F"
"4476","080515-25",1,1,46,"banana_neg","banana_neg","banana_pos","negation","negative","target","distractor","R","banana_pos","N","8/5/2015","10:49",1618,4.04,4,"F"
"4477","080515-25",1,1,47,"cookie_neg","cookie_pos","cookie_neg","negation","negative","distractor","target","L","cookie_pos","N","8/5/2015","10:49",1713,4.04,4,"F"
"4478","080515-25",1,1,48,"apple_neg","apple_pos","apple_neg","negation","negative","distractor","target","L","apple_pos","N","8/5/2015","10:49",2656,4.04,4,"F"
"4479","080515-25",1,1,49,"cup_pos","cup_pos","cup_neg","negation","positive","target","distractor","L","cup_pos","Y","8/5/2015","10:49",2775,4.04,4,"F"
"4480","080515-25",1,1,50,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","R","teddybear_pos","Y","8/5/2015","10:49",3459,4.04,4,"F"
"4481","080515-25",1,1,51,"car_neg","car_neg","car_pos","negation","negative","target","distractor","R","car_pos","N","8/5/2015","10:49",2900,4.04,4,"F"
"4482","080515-25",1,1,52,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y","8/5/2015","10:49",3459,4.04,4,"F"
"4483","080515-25",1,1,53,"dog_pos","dog_neg","dog_pos","negation","positive","distractor","target","R","dog_pos","Y","8/5/2015","10:49",1523,4.04,4,"F"
"4484","080515-25",1,1,54,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y","8/5/2015","10:49",1608,4.04,4,"F"
"4485","080515-25",1,1,55,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y","8/5/2015","10:49",2567,4.04,4,"F"
"4486","080515-25",1,1,56,"lamp_neg","lamp_pos","lamp_neg","negation","negative","distractor","target","L","lamp_pos","N","8/5/2015","10:49",1526,4.04,4,"F"
"4487","080515-25",1,1,57,"bicycle_pos","bicycle_pos","bicycle_neg","negation","positive","target","distractor","L","bicycle_pos","Y","8/5/2015","10:49",1457,4.04,4,"F"
"4488","080515-25",1,1,58,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","L","cat_pos","N","8/5/2015","10:49",1125,4.04,4,"F"
"4489","080515-25",1,1,59,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","L","flower_pos","N","8/5/2015","10:49",3592,4.04,4,"F"
"4490","080515-25",1,1,60,"cookie_neg","cookie_pos","cookie_neg","negation","negative","distractor","target","L","cookie_pos","N","8/5/2015","10:49",2266,4.04,4,"F"
"4491","080515-25",1,1,1,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","R","banana_implic","Y","8/5/2015","10:49",12847,4.04,4,"F"
"4492","080515-25",1,1,2,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y","8/5/2015","10:49",3230,4.04,4,"F"
"4493","080515-25",1,1,3,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y","8/5/2015","10:49",4955,4.04,4,"F"
"4494","080515-25",1,1,4,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","R","cat_implic","Y","8/5/2015","10:49",2606,4.04,4,"F"
"4495","080515-25",1,1,5,"cookie_implic","cookie_implic","cookie_control","implicature","implicature","target","distractor","L","cookie_implic","Y","8/5/2015","10:49",5220,4.04,4,"F"
"4496","080515-25",1,1,6,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","R","teddybear_control","Y","8/5/2015","10:49",7327,4.04,4,"F"
"4497","080515-25",1,1,7,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","L","dog_implic","Y","8/5/2015","10:49",1423,4.04,4,"F"
"4498","080515-25",1,1,8,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","8/5/2015","10:49",2409,4.04,4,"F"
"4499","080515-25",1,1,9,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y","8/5/2015","10:49",2160,4.04,4,"F"
"4500","080515-25",1,1,10,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y","8/5/2015","10:49",2259,4.04,4,"F"
"4501","080515-25",1,1,11,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y","8/5/2015","10:49",4902,4.04,4,"F"
"4502","080515-25",1,1,12,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","R","bird_implic","Y","8/5/2015","10:49",5431,4.04,4,"F"
"4503","080515-25",1,1,13,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","L","bicycle_control","Y","8/5/2015","10:49",2192,4.04,4,"F"
"4504","080515-25",1,1,14,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y","8/5/2015","10:49",3922,4.04,4,"F"
"4505","080515-25",1,1,15,"flower_control","flower_foil","flower_control","implicature","unambiguous","distractor","target","R","flower_control","Y","8/5/2015","10:49",4065,4.04,4,"F"
"4506","080515-25",1,1,16,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","R","bird_implic","Y","8/5/2015","10:49",1944,4.04,4,"F"
"4507","080515-25",1,1,17,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y","8/5/2015","10:49",4490,4.04,4,"F"
"4508","080515-25",1,1,18,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","8/5/2015","10:49",4668,4.04,4,"F"
"4509","080515-25",1,1,19,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","R","apple_implic","Y","8/5/2015","10:49",4045,4.04,4,"F"
"4510","080515-25",1,1,20,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y","8/5/2015","10:49",3765,4.04,4,"F"
"4511","080515-25",1,1,21,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","R","banana_implic","Y","8/5/2015","10:49",5430,4.04,4,"F"
"4512","080515-25",1,1,22,"car_implic","car_control","car_implic","implicature","implicature","distractor","target","R","car_implic","Y","8/5/2015","10:49",3737,4.04,4,"F"
"4513","080515-25",1,1,23,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y","8/5/2015","10:49",3578,4.04,4,"F"
"4514","080515-25",1,1,24,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","8/5/2015","10:49",2022,4.04,4,"F"
"4515","080515-25",1,1,25,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y","8/5/2015","10:49",5229,4.04,4,"F"
"4516","080515-25",1,1,26,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","R","banana_control","Y","8/5/2015","10:49",3580,4.04,4,"F"
"4517","080515-25",1,1,27,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y","8/5/2015","10:49",6261,4.04,4,"F"
"4518","080515-25",1,1,28,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","R","cat_control","N","8/5/2015","10:49",27001,4.04,4,"F"
"4519","080515-25",1,1,29,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y","8/5/2015","10:49",2191,4.04,4,"F"
"4520","080515-25",1,1,30,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","8/5/2015","10:49",3873,4.04,4,"F"
"4521","080515-25",1,1,31,"bicycle_implic","bicycle_implic","bicycle_control","implicature","implicature","target","distractor","R","bicycle_control","N","8/5/2015","10:49",3865,4.04,4,"F"
"4522","080515-25",1,1,32,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y","8/5/2015","10:49",4451,4.04,4,"F"
"4523","080515-25",1,1,33,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","L","car_implic","Y","8/5/2015","10:49",5517,4.04,4,"F"
"4524","080515-25",1,1,34,"cookie_implic","cookie_control","cookie_implic","implicature","implicature","distractor","target","R","cookie_implic","Y","8/5/2015","10:49",4332,4.04,4,"F"
"4525","080515-25",1,1,35,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","R","lamp_implic","Y","8/5/2015","10:49",4937,4.04,4,"F"
"4526","080515-25",1,1,36,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","L","dog_implic","Y","8/5/2015","10:49",2886,4.04,4,"F"
"4527","080515-25",1,1,37,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","8/5/2015","10:49",2518,4.04,4,"F"
"4528","080515-25",1,1,38,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","L","bird_control","N","8/5/2015","10:49",4460,4.04,4,"F"
"4529","080515-25",1,1,39,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","R","banana_control","Y","8/5/2015","10:49",5273,4.04,4,"F"
"4530","080515-25",1,1,40,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y","8/5/2015","10:49",5102,4.04,4,"F"
"4531","080515-25",1,1,41,"car_control","car_foil","car_control","implicature","unambiguous","distractor","target","R","car_control","Y","8/5/2015","10:49",2319,4.04,4,"F"
"4532","080515-25",1,1,42,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","L","cat_implic","Y","8/5/2015","10:49",2499,4.04,4,"F"
"4533","080515-25",1,1,43,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y","8/5/2015","10:49",5927,4.04,4,"F"
"4534","080515-25",1,1,44,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","8/5/2015","10:49",5451,4.04,4,"F"
"4535","080515-25",1,1,45,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","R","teddybear_control","N","8/5/2015","10:49",2538,4.04,4,"F"
"4536","080515-25",1,1,46,"cup_control","cup_control","cup_foil","implicature","unambiguous","target","distractor","L","cup_control","Y","8/5/2015","10:49",1745,4.04,4,"F"
"4537","080515-25",1,1,47,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","R","dog_control","N","8/5/2015","10:49",3280,4.04,4,"F"
"4538","080515-25",1,1,48,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y","8/5/2015","10:49",5787,4.04,4,"F"
"4539","080515-25",1,1,49,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y","8/5/2015","10:49",9087,4.04,4,"F"
"4540","080515-25",1,1,50,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","R","car_control","N","8/5/2015","10:49",2459,4.04,4,"F"
"4541","080515-25",1,1,51,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","L","flower_control","N","8/5/2015","10:49",6729,4.04,4,"F"
"4542","080515-25",1,1,52,"banana_implic","banana_implic","banana_control","implicature","implicature","target","distractor","R","banana_control","N","8/5/2015","10:49",4441,4.04,4,"F"
"4543","080515-25",1,1,53,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","8/5/2015","10:49",5955,4.04,4,"F"
"4544","080515-25",1,1,54,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y","8/5/2015","10:49",3885,4.04,4,"F"
"4545","080515-25",1,1,55,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","L","apple_control","N","8/5/2015","10:49",5451,4.04,4,"F"
"4546","080515-25",1,1,56,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y","8/5/2015","10:49",4400,4.04,4,"F"
"4547","080515-25",1,1,57,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","L","teddybear_implic","Y","8/5/2015","10:49",3082,4.04,4,"F"
"4548","080515-25",1,1,58,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y","8/5/2015","10:49",6024,4.04,4,"F"
"4549","080515-25",1,1,59,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","8/5/2015","10:49",5066,4.04,4,"F"
"4550","080515-25",1,1,60,"cat_control","cat_foil","cat_control","implicature","unambiguous","distractor","target","R","cat_control","Y","8/5/2015","10:49",6551,4.04,4,"F"
"4551","080615-27",2,6,1,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","R","cookie_pos","N","8/6/2015","12:54",1491,5.22,5,"M"
"4552","080615-27",2,6,2,"flower_neg","flower_neg","flower_pos","negation","negative","target","distractor","L","flower_neg","Y","8/6/2015","12:54",1485,5.22,5,"M"
"4553","080615-27",2,6,3,"cat_pos","cat_neg","cat_pos","negation","positive","distractor","target","R","cat_pos","Y","8/6/2015","12:54",1368,5.22,5,"M"
"4554","080615-27",2,6,4,"bicycle_pos","bicycle_pos","bicycle_neg","negation","positive","target","distractor","L","bicycle_pos","Y","8/6/2015","12:54",1190,5.22,5,"M"
"4555","080615-27",2,6,5,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","R","lamp_pos","Y","8/6/2015","12:54",1021,5.22,5,"M"
"4556","080615-27",2,6,6,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y","8/6/2015","12:54",1111,5.22,5,"M"
"4557","080615-27",2,6,7,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","R","banana_pos","Y","8/6/2015","12:54",894,5.22,5,"M"
"4558","080615-27",2,6,8,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y","8/6/2015","12:54",1636,5.22,5,"M"
"4559","080615-27",2,6,9,"apple_pos","apple_neg","apple_pos","negation","positive","distractor","target","R","apple_pos","Y","8/6/2015","12:54",1111,5.22,5,"M"
"4560","080615-27",2,6,10,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y","8/6/2015","12:54",1093,5.22,5,"M"
"4561","080615-27",2,6,11,"teddybear_neg","teddybear_neg","teddybear_pos","negation","negative","target","distractor","L","teddybear_neg","Y","8/6/2015","12:54",1217,5.22,5,"M"
"4562","080615-27",2,6,12,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y","8/6/2015","12:54",1558,5.22,5,"M"
"4563","080615-27",2,6,13,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y","8/6/2015","12:54",983,5.22,5,"M"
"4564","080615-27",2,6,14,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","L","cookie_neg","Y","8/6/2015","12:54",1307,5.22,5,"M"
"4565","080615-27",2,6,15,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","R","banana_neg","Y","8/6/2015","12:54",1332,5.22,5,"M"
"4566","080615-27",2,6,16,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","R","dog_neg","Y","8/6/2015","12:54",1500,5.22,5,"M"
"4567","080615-27",2,6,17,"bird_pos","bird_pos","bird_neg","negation","positive","target","distractor","L","bird_pos","Y","8/6/2015","12:54",1083,5.22,5,"M"
"4568","080615-27",2,6,18,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y","8/6/2015","12:54",1138,5.22,5,"M"
"4569","080615-27",2,6,19,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y","8/6/2015","12:54",1098,5.22,5,"M"
"4570","080615-27",2,6,20,"lamp_neg","lamp_pos","lamp_neg","negation","negative","distractor","target","R","lamp_neg","Y","8/6/2015","12:54",1561,5.22,5,"M"
"4571","080615-27",2,6,21,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y","8/6/2015","12:54",1186,5.22,5,"M"
