X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,response_numeric
17448,44,2,5,36,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,7/24/2015,11:22:00,0.801,1
17449,44,2,5,37,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,7/24/2015,11:22:00,0.778,1
17450,44,2,5,38,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,7/24/2015,11:22:00,0.774,1
17451,44,2,5,39,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,R,car_control,Y,7/24/2015,11:22:00,0.781,1
17452,44,2,5,40,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,L,banana_control,N,7/24/2015,11:22:00,0.752,0
17453,44,2,5,41,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,R,lamp_implic,Y,7/24/2015,11:22:00,1.359,1
17454,44,2,5,42,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,7/24/2015,11:22:00,0.731,1
17455,44,2,5,43,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,7/24/2015,11:22:00,0.73,1
17456,44,2,5,44,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,7/24/2015,11:22:00,0.771,1
17457,44,2,5,45,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,L,bird_implic,Y,7/24/2015,11:22:00,0.746,1
17458,44,2,5,46,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,R,flower_control,Y,7/24/2015,11:22:00,0.93,1
17459,44,2,5,47,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,7/24/2015,11:22:00,0.834,1
17460,44,2,5,48,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,7/24/2015,11:22:00,1.515,1
17461,44,2,5,49,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,L,bird_implic,Y,7/24/2015,11:22:00,0.95,1
17462,44,2,5,50,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,R,flower_implic,Y,7/24/2015,11:22:00,0.862,1
17463,44,2,5,51,car_implic,car_implic,car_control,implicature,implicature,target,distractor,L,car_implic,Y,7/24/2015,11:22:00,0.727,1
17464,44,2,5,52,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,L,lamp_control,Y,7/24/2015,11:22:00,0.898,1
17465,44,2,5,53,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,7/24/2015,11:22:00,0.826,1
17466,44,2,5,54,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,R,dog_control,Y,7/24/2015,11:22:00,0.838,1
17467,44,2,5,55,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,7/24/2015,11:22:00,0.763,1
17468,44,2,5,56,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,7/24/2015,11:22:00,0.684,1
17469,44,2,5,58,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,7/24/2015,11:22:00,0.724,1
17470,44,2,5,57,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,7/24/2015,11:22:00,0.7,1
17471,44,2,5,59,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,7/24/2015,11:22:00,0.941,1
17472,44,2,5,61,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,R,lamp_control,Y,7/24/2015,11:22:00,0.861,1
17473,44,2,5,60,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,L,banana_implic,Y,7/24/2015,11:22:00,0.663,1
17474,44,2,5,63,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,7/24/2015,11:22:00,1.009,1
17475,44,2,5,62,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,7/24/2015,11:22:00,0.976,1
17476,44,2,5,64,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,R,car_control,Y,7/24/2015,11:22:00,0.668,1
17477,44,2,5,65,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,L,flower_implic,Y,7/24/2015,11:22:00,0.685,1
17478,44,2,5,66,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,L,banana_implic,Y,7/24/2015,11:22:00,0.986,1
17479,44,2,5,67,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,7/24/2015,11:22:00,1,1
17480,44,2,5,68,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,7/24/2015,11:22:00,0.716,1
17481,44,2,5,69,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,7/24/2015,11:22:00,0.895,1
17482,44,2,5,70,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,7/24/2015,11:22:00,0.709,1
17483,44,2,5,71,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,7/24/2015,11:22:00,0.824,1
17484,44,2,5,72,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,7/24/2015,11:22:00,0.817,1
17485,44,2,5,73,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,R,cat_implic,Y,7/24/2015,11:22:00,1.011,1
17486,44,2,5,74,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,7/24/2015,11:22:00,0.815,1
17487,44,2,5,75,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,L,car_control,Y,7/24/2015,11:22:00,0.914,1
17488,44,2,5,76,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,7/24/2015,11:22:00,0.714,1
17489,44,2,5,77,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,R,cookie_implic,Y,7/24/2015,11:22:00,0.873,1
17490,44,2,5,78,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,R,teddybear_implic,Y,7/24/2015,11:22:00,0.857,1
17491,44,2,5,79,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,7/24/2015,11:22:00,0.889,1
17492,44,2,5,80,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,7/24/2015,11:22:00,0.889,1
17493,44,2,5,81,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,7/24/2015,11:22:00,1.353,1
17494,44,2,5,82,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,R,lamp_implic,Y,7/24/2015,11:22:00,1.065,1
17495,44,2,5,83,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,7/24/2015,11:22:00,1.058,1
17496,44,2,5,84,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,7/24/2015,11:22:00,0.624,1
17497,44,2,5,85,car_implic,car_implic,car_control,implicature,implicature,target,distractor,L,car_implic,Y,7/24/2015,11:22:00,0.916,1
17498,44,2,5,86,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,7/24/2015,11:22:00,0.623,1
17499,44,2,5,87,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,R,banana_implic,Y,7/24/2015,11:22:00,0.966,1
17500,44,2,5,88,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,7/24/2015,11:22:00,0.699,1
17501,44,2,5,89,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,7/24/2015,11:22:00,0.813,1
17502,44,2,5,90,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,R,dog_implic,Y,7/24/2015,11:22:00,0.981,1
17503,44,2,5,91,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,L,flower_control,N,7/24/2015,11:22:00,1.199,0
17504,44,2,5,92,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,R,bird_implic,Y,7/24/2015,11:22:00,0.884,1
17505,44,2,5,93,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,7/24/2015,11:22:00,1.158,1
17506,44,2,5,94,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,L,bicycle_implic,Y,7/24/2015,11:22:00,1.159,1
17507,44,2,5,95,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,L,lamp_implic,Y,7/24/2015,11:22:00,0.704,1
17508,44,2,5,96,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,7/24/2015,11:22:00,0.842,1
17509,44,2,5,97,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,L,teddybear_control,Y,7/24/2015,11:22:00,1.213,1
17510,44,2,5,98,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,R,cup_control,Y,7/24/2015,11:22:00,0.787,1
17511,44,2,5,99,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,R,bird_control,N,7/24/2015,11:22:00,1.144,0
17512,44,2,5,100,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,7/24/2015,11:22:00,1.008,1
17513,44,2,5,101,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,L,bicycle_implic,Y,7/24/2015,11:22:00,1.366,1
17514,44,2,5,102,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,7/24/2015,11:22:00,1.023,1
17515,44,2,5,103,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,L,car_control,Y,7/24/2015,11:22:00,0.893,1
17516,44,2,5,104,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,7/24/2015,11:22:00,0.823,1
17517,44,2,5,105,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,R,banana_implic,Y,7/24/2015,11:22:00,0.997,1
17518,44,2,5,106,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,L,lamp_control,Y,7/24/2015,11:22:00,0.802,1
17519,44,2,5,107,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,7/24/2015,11:22:00,1.015,1
17520,44,2,5,108,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,7/24/2015,11:22:00,0.864,1
17521,44,2,5,109,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,7/24/2015,11:22:00,0.968,1
17522,44,2,5,110,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,R,cup_control,Y,7/24/2015,11:22:00,0.865,1
17523,44,2,5,111,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,L,banana_implic,Y,7/24/2015,11:22:00,0.77,1
17524,44,2,5,112,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,R,bird_implic,Y,7/24/2015,11:22:00,0.663,1
17525,44,2,5,113,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,7/24/2015,11:22:00,0.978,1
17526,44,2,5,114,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,L,lamp_implic,Y,7/24/2015,11:22:00,1.011,1
17527,44,2,5,115,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,7/24/2015,11:22:00,0.939,1
17528,44,2,5,116,car_implic,car_control,car_implic,implicature,implicature,distractor,target,R,car_implic,Y,7/24/2015,11:22:00,0.86,1
17529,44,2,5,117,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,7/24/2015,11:22:00,1.132,1
17530,44,2,5,118,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,7/24/2015,11:22:00,1.221,1
17531,44,2,5,119,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,7/24/2015,11:22:00,1.02,1
17532,44,2,5,120,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,7/24/2015,11:22:00,0.909,1
17533,44,2,5,1,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,7/24/2015,11:22:00,1.429,1
17534,44,2,5,2,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,7/24/2015,11:22:00,1.291,1
17535,44,2,5,4,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/24/2015,11:22:00,1.002,1
17536,44,2,5,3,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,7/24/2015,11:22:00,1.182,1
17537,44,2,5,5,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,R,lamp_neg,Y,7/24/2015,11:22:00,1.197,1
17538,44,2,5,6,bird_pos,bird_neg,bird_pos,negation,positive,distractor,target,R,bird_pos,Y,7/24/2015,11:22:00,1.244,1
17539,44,2,5,7,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,7/24/2015,11:22:00,1.098,1
17540,44,2,5,8,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,7/24/2015,11:22:00,1.305,1
17541,44,2,5,9,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,7/24/2015,11:22:00,0.989999999999998,1
17542,44,2,5,10,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,7/24/2015,11:22:00,0.958,1
17543,44,2,5,11,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,7/24/2015,11:22:00,0.944999999999998,1
17544,44,2,5,12,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/24/2015,11:22:00,1.109,1
17545,44,2,5,13,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,7/24/2015,11:22:00,0.873,1
17546,44,2,5,14,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,7/24/2015,11:22:00,0.858,1
17547,44,2,5,15,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,7/24/2015,11:22:00,1.401,1
17548,44,2,5,16,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,7/24/2015,11:22:00,0.98,1
17549,44,2,5,17,bird_pos,bird_neg,bird_pos,negation,positive,distractor,target,R,bird_pos,Y,7/24/2015,11:22:00,0.904,1
17550,44,2,5,18,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,R,bicycle_neg,Y,7/24/2015,11:22:00,0.774000000000001,1
17551,44,2,5,19,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,7/24/2015,11:22:00,0.887000000000001,1
17552,44,2,5,20,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,R,lamp_neg,Y,7/24/2015,11:22:00,0.764999999999997,1
17553,44,2,5,21,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,7/24/2015,11:22:00,0.888,1
17554,44,2,5,22,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,R,cat_neg,N,7/24/2015,11:22:00,1.177,0
17555,44,2,5,23,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,7/24/2015,11:22:00,1.921,1
17556,44,2,5,24,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,7/24/2015,11:22:00,0.889,1
17557,44,2,5,25,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,7/24/2015,11:22:00,0.975,1
17558,44,2,5,26,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,7/24/2015,11:22:00,0.703,1
17559,44,2,5,27,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,R,bicycle_pos,Y,7/24/2015,11:22:00,0.734,1
17560,44,2,5,28,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,7/24/2015,11:22:00,0.901,1
17561,44,2,5,29,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/24/2015,11:22:00,0.83,1
17562,44,2,5,30,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,7/24/2015,11:22:00,0.826,1
17563,44,2,5,31,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,7/24/2015,11:22:00,1.092,1
17564,44,2,5,32,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,7/24/2015,11:22:00,0.817999999999998,1
17565,44,2,5,33,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,7/24/2015,11:22:00,1.448,1
17566,44,2,5,34,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,7/24/2015,11:22:00,0.949,1
17567,44,2,5,35,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,7/24/2015,11:22:00,0.79,1
17568,44,2,5,36,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,7/24/2015,11:22:00,0.804,1
17569,44,2,5,37,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,7/24/2015,11:22:00,0.808,1
17570,44,2,5,38,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,7/24/2015,11:22:00,1.141,1
17571,44,2,5,39,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,7/24/2015,11:22:00,0.819,1
17572,44,2,5,40,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,7/24/2015,11:22:00,1.113,1
17573,44,2,5,41,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/24/2015,11:22:00,1.142,1
17574,44,2,5,42,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,7/24/2015,11:22:00,0.769,1
17575,44,2,5,43,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,7/24/2015,11:22:00,1.002,1
17576,44,2,5,44,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,R,lamp_pos,Y,7/24/2015,11:22:00,0.94,1
17577,44,2,5,45,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,7/24/2015,11:22:00,0.853000000000001,1
17578,44,2,5,46,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,7/24/2015,11:22:00,0.905,1
17579,44,2,5,47,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/24/2015,11:22:00,0.894000000000001,1
17580,44,2,5,48,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,7/24/2015,11:22:00,0.863,1
17581,44,2,5,49,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,L,banana_neg,Y,7/24/2015,11:22:00,0.8300000000000011,1
17582,44,2,5,50,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,7/24/2015,11:22:00,0.786,1
17583,44,2,5,51,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,7/24/2015,11:22:00,0.847,1
17584,44,2,5,52,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,7/24/2015,11:22:00,0.8049999999999979,1
17585,44,2,5,53,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,7/24/2015,11:22:00,0.842,1
17586,44,2,5,54,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/24/2015,11:22:00,0.745000000000001,1
17587,44,2,5,55,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/24/2015,11:22:00,1.131,1
17588,44,2,5,56,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,7/24/2015,11:22:00,1.063,1
17589,44,2,5,57,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,7/24/2015,11:22:00,1.152,1
17590,44,2,5,58,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,7/24/2015,11:22:00,0.820999999999998,1
17591,44,2,5,59,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,7/24/2015,11:22:00,1.079,1
17592,44,2,5,60,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,7/24/2015,11:22:00,1.185,1
17593,44,2,5,61,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,7/24/2015,11:22:00,1.354,1
17594,44,2,5,62,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,L,teddybear_pos,Y,7/24/2015,11:22:00,0.795,1
17595,44,2,5,63,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,7/24/2015,11:22:00,0.727,1
17596,44,2,5,64,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,7/24/2015,11:22:00,0.85,1
17597,44,2,5,65,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,7/24/2015,11:22:00,0.932,1
17598,44,2,5,66,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,7/24/2015,11:22:00,1.006,1
17599,44,2,5,67,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,7/24/2015,11:22:00,0.698,1
17600,44,2,5,68,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,R,bicycle_neg,Y,7/24/2015,11:22:00,0.970000000000001,1
17601,44,2,5,69,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,L,cookie_pos,Y,7/24/2015,11:22:00,0.995,1
17602,44,2,5,70,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,7/24/2015,11:22:00,0.892,1
17603,44,2,5,71,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,7/24/2015,11:22:00,0.875,1
17604,44,2,5,72,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,7/24/2015,11:22:00,0.737000000000001,1
17605,44,2,5,73,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,7/24/2015,11:22:00,0.772,1
