"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt","age","agegroup","gender","english"
"13022","121315_2",2,2,25,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","12/13/2015","12:55",1199,4.01,4,"M",75
"13023","121315_2",2,2,26,"cookie_inhib","cookie_inhib","cookie_pos","inhibition","inhib","target","distractor","R","cookie_pos","N","12/13/2015","12:55",794,4.01,4,"M",75
"13024","121315_2",2,2,7,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y","12/13/2015","12:55",1089,4.01,4,"M",75
"13025","121315_2",2,2,8,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y","12/13/2015","12:55",2042,4.01,4,"M",75
"13026","121315_2",2,2,67,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","12/13/2015","12:55",1119,4.01,4,"M",75
"13027","121315_2",2,2,68,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","12/13/2015","12:55",1472,4.01,4,"M",75
"13028","121315_2",2,2,69,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","12/13/2015","12:55",934,4.01,4,"M",75
"13029","121315_2",2,2,70,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","12/13/2015","12:55",1125,4.01,4,"M",75
"13030","121315_2",2,2,49,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y","12/13/2015","12:55",1565,4.01,4,"M",75
"13031","121315_2",2,2,50,"flower_pos","flower_pos","flower_neg","negation","positive","target","distractor","R","flower_neg","N","12/13/2015","12:55",4094,4.01,4,"M",75
"13032","121315_2",2,2,51,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","L","bird_neg","Y","12/13/2015","12:55",3486,4.01,4,"M",75
"13033","121315_2",2,2,52,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","L","apple_neg","Y","12/13/2015","12:55",5283,4.01,4,"M",75
"13034","121315_2",2,2,53,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","L","lamp_neg","N","12/13/2015","12:55",293,4.01,4,"M",75
"13035","121315_2",2,2,54,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y","12/13/2015","12:55",1345,4.01,4,"M",75
"13036","121315_2",2,2,55,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","L","cup_neg","N","12/13/2015","12:55",1814,4.01,4,"M",75
"13037","121315_2",2,2,56,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y","12/13/2015","12:55",296,4.01,4,"M",75
"13038","121315_2",2,2,57,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","R","cookie_pos","N","12/13/2015","12:55",2991,4.01,4,"M",75
"13039","121315_2",2,2,39,"cat_inhib","cat_pos","cat_inhib","inhibition","inhib","distractor","target","R","cat_inhib","Y","12/13/2015","12:55",1896,4.01,4,"M",75
"13040","121315_2",2,2,19,"cup_neg","cup_neg","cup_pos","negation","negative","target","distractor","L","cup_neg","Y","12/13/2015","12:55",5587,4.01,4,"M",75
"13041","121315_2",2,2,20,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","R","lamp_pos","Y","12/13/2015","12:55",3263,4.01,4,"M",75
"13042","121315_2",2,2,21,"car_pos","car_neg","car_pos","negation","positive","distractor","target","L","car_neg","N","12/13/2015","12:55",2958,4.01,4,"M",75
"13043","121315_2",2,2,22,"cat_neg","cat_neg","cat_pos","negation","negative","target","distractor","L","cat_neg","Y","12/13/2015","12:55",5645,4.01,4,"M",75
"13044","121315_2",2,2,43,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","12/13/2015","12:55",1474,4.01,4,"M",75
"13045","121315_2",2,2,23,"flower_neg","flower_neg","flower_pos","negation","negative","target","distractor","L","flower_neg","Y","12/13/2015","12:55",5400,4.01,4,"M",75
"13046","121315_2",2,2,44,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","12/13/2015","12:55",953,4.01,4,"M",75
"13047","121315_2",2,2,45,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","12/13/2015","12:55",1069,4.01,4,"M",75
"13048","121315_2",2,2,46,"bicycle_inhib","bicycle_inhib","bicycle_pos","inhibition","inhib","target","distractor","L","bicycle_inhib","Y","12/13/2015","12:55",1575,4.01,4,"M",75
"13049","121315_2",2,2,52,"lamp_control","lamp_foil","lamp_control","implicature","unambiguous","distractor","target","R","lamp_control","Y","12/13/2015","12:55",1171,4.01,4,"M",75
"13050","121315_2",2,2,53,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","12/13/2015","12:55",2567,4.01,4,"M",75
"13051","121315_2",2,2,54,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y","12/13/2015","12:55",1920,4.01,4,"M",75
"13052","121315_2",2,2,55,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","12/13/2015","12:55",2287,4.01,4,"M",75
"13053","121315_2",2,2,56,"cookie_implic","cookie_implic","cookie_control","implicature","implicature","target","distractor","L","cookie_implic","Y","12/13/2015","12:55",2282,4.01,4,"M",75
"13054","121315_2",2,2,16,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","12/13/2015","12:55",1196,4.01,4,"M",75
"13055","121315_2",2,2,17,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","12/13/2015","12:55",1037,4.01,4,"M",75
"13056","121315_2",2,2,18,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","12/13/2015","12:55",737,4.01,4,"M",75
"13057","121315_2",2,2,19,"lamp_inhib","lamp_pos","lamp_inhib","inhibition","inhib","distractor","target","R","lamp_inhib","Y","12/13/2015","12:55",2347,4.01,4,"M",75
"13058","121315_2",2,2,1,"cookie_pos","cookie_neg","cookie_pos","negation","positive","distractor","target","R","cookie_pos","Y","12/13/2015","12:55",2566,4.01,4,"M",75
"13059","121315_2",2,2,2,"flower_pos","flower_neg","flower_pos","negation","positive","distractor","target","R","flower_pos","Y","12/13/2015","12:55",2954,4.01,4,"M",75
"13060","121315_2",2,2,3,"cat_pos","cat_pos","cat_neg","negation","positive","target","distractor","L","cat_pos","Y","12/13/2015","12:55",2337,4.01,4,"M",75
"13061","121315_2",2,2,4,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y","12/13/2015","12:55",1306,4.01,4,"M",75
"13062","121315_2",2,2,5,"lamp_pos","lamp_pos","lamp_neg","negation","positive","target","distractor","L","lamp_pos","Y","12/13/2015","12:55",1815,4.01,4,"M",75
"13063","121315_2",2,2,6,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y","12/13/2015","12:55",1371,4.01,4,"M",75
"13064","121315_2",2,2,63,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","12/13/2015","12:55",949,4.01,4,"M",75
"13065","121315_2",2,2,64,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","12/13/2015","12:55",1034,4.01,4,"M",75
"13066","121315_2",2,2,65,"dog_inhib","dog_pos","dog_inhib","inhibition","inhib","distractor","target","R","dog_inhib","Y","12/13/2015","12:55",4374,4.01,4,"M",75
"13067","121315_2",2,2,66,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","12/13/2015","12:55",1463,4.01,4,"M",75
"13068","121315_2",2,2,45,"cat_pos","cat_neg","cat_pos","negation","positive","distractor","target","R","cat_pos","Y","12/13/2015","12:55",2013,4.01,4,"M",75
"13069","121315_2",2,2,46,"cookie_pos","cookie_pos","cookie_neg","negation","positive","target","distractor","L","cookie_pos","Y","12/13/2015","12:55",1213,4.01,4,"M",75
"13070","121315_2",2,2,10,"car_neg","car_neg","car_pos","negation","negative","target","distractor","R","car_pos","N","12/13/2015","12:55",4170,4.01,4,"M",75
"13071","121315_2",2,2,11,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","L","teddybear_pos","N","12/13/2015","12:55",1383,4.01,4,"M",75
"13072","121315_2",2,2,12,"cup_pos","cup_pos","cup_neg","negation","positive","target","distractor","R","cup_neg","N","12/13/2015","12:55",1830,4.01,4,"M",75
"13073","121315_2",2,2,13,"apple_pos","apple_neg","apple_pos","negation","positive","distractor","target","L","apple_neg","N","12/13/2015","12:55",2153,4.01,4,"M",75
"13074","121315_2",2,2,14,"cookie_pos","cookie_neg","cookie_pos","negation","positive","distractor","target","R","cookie_pos","Y","12/13/2015","12:55",1396,4.01,4,"M",75
"13075","121315_2",2,2,15,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","R","banana_neg","Y","12/13/2015","12:55",3106,4.01,4,"M",75
"13076","121315_2",2,2,36,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","12/13/2015","12:55",1857,4.01,4,"M",75
"13077","121315_2",2,2,37,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","12/13/2015","12:55",1195,4.01,4,"M",75
"13078","121315_2",2,2,38,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","12/13/2015","12:55",1636,4.01,4,"M",75
"13079","121315_2",2,2,18,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y","12/13/2015","12:55",6590,4.01,4,"M",75
"13080","121315_2",2,2,50,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","12/13/2015","12:55",1575,4.01,4,"M",75
"13081","121315_2",2,2,51,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","12/13/2015","12:55",696,4.01,4,"M",75
"13082","121315_2",2,2,57,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","12/13/2015","12:55",2858,4.01,4,"M",75
"13083","121315_2",2,2,58,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y","12/13/2015","12:55",1724,4.01,4,"M",75
"13084","121315_2",2,2,59,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","L","cup_foil","N","12/13/2015","12:55",964,4.01,4,"M",75
"13085","121315_2",2,2,60,"banana_implic","banana_implic","banana_control","implicature","implicature","target","distractor","L","banana_implic","Y","12/13/2015","12:55",291,4.01,4,"M",75
"13086","121315_2",2,2,56,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","12/13/2015","12:55",1191,4.01,4,"M",75
"13087","121315_2",2,2,57,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","L","teddybear_inhib","N","12/13/2015","12:55",712,4.01,4,"M",75
"13088","121315_2",2,2,58,"teddybear_inhib","teddybear_pos","teddybear_inhib","inhibition","inhib","distractor","target","L","teddybear_pos","N","12/13/2015","12:55",1318,4.01,4,"M",75
"13089","121315_2",2,2,47,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","12/13/2015","12:55",1283,4.01,4,"M",75
"13090","121315_2",2,2,48,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","12/13/2015","12:55",1686,4.01,4,"M",75
"13091","121315_2",2,2,49,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","12/13/2015","12:55",837,4.01,4,"M",75
"13092","121315_2",2,2,27,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y","12/13/2015","12:55",238.000000000001,4.01,4,"M",75
"13093","121315_2",2,2,42,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y","12/13/2015","12:55",1672,4.01,4,"M",75
"13094","121315_2",2,2,43,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","R","apple_neg","N","12/13/2015","12:55",936,4.01,4,"M",75
"13095","121315_2",2,2,44,"lamp_neg","lamp_neg","lamp_pos","negation","negative","target","distractor","L","lamp_neg","Y","12/13/2015","12:55",1240,4.01,4,"M",75
"13096","121315_2",2,2,52,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y","12/13/2015","12:55",1343,4.01,4,"M",75
"13097","121315_2",2,2,47,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y","12/13/2015","12:55",1172,4.01,4,"M",75
"13098","121315_2",2,2,48,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","R","flower_neg","Y","12/13/2015","12:55",2642,4.01,4,"M",75
"13099","121315_2",2,2,55,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","R","teddybear_inhib","N","12/13/2015","12:55",1621,4.01,4,"M",75
"13100","121315_2",2,2,33,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","R","bird_pos","N","12/13/2015","12:55",4263,4.01,4,"M",75
"13101","121315_2",2,2,34,"cat_neg","cat_neg","cat_pos","negation","negative","target","distractor","R","cat_pos","N","12/13/2015","12:55",1036,4.01,4,"M",75
"13102","121315_2",2,2,59,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","12/13/2015","12:55",5442,4.01,4,"M",75
"13103","121315_2",2,2,60,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","12/13/2015","12:55",2371,4.01,4,"M",75
"13104","121315_2",2,2,62,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","12/13/2015","12:55",1084,4.01,4,"M",75
"13105","121315_2",2,2,41,"cup_neg","cup_neg","cup_pos","negation","negative","target","distractor","L","cup_neg","Y","12/13/2015","12:55",4684,4.01,4,"M",75
"13106","121315_2",2,2,26,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","R","flower_neg","Y","12/13/2015","12:55",1595,4.01,4,"M",75
"13107","121315_2",2,2,39,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","R","dog_neg","Y","12/13/2015","12:55",913,4.01,4,"M",75
"13108","121315_2",2,2,28,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y","12/13/2015","12:55",528,4.01,4,"M",75
"13109","121315_2",2,2,32,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","R","teddybear_neg","Y","12/13/2015","12:55",62.9999999999977,4.01,4,"M",75
"13110","121315_2",2,2,53,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","12/13/2015","12:55",6954,4.01,4,"M",75
"13111","121315_2",2,2,54,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","12/13/2015","12:55",1616,4.01,4,"M",75
"13112","121315_2",2,2,31,"cookie_neg","cookie_pos","cookie_neg","negation","negative","distractor","target","L","cookie_pos","N","12/13/2015","12:55",23.0000000000005,4.01,4,"M",75
"13113","121315_2",2,2,16,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y","12/13/2015","12:55",6457,4.01,4,"M",75
"13114","121315_2",2,2,17,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","L","bird_neg","N","12/13/2015","12:55",293,4.01,4,"M",75
"13115","121315_2",2,2,35,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y","12/13/2015","12:55",517,4.01,4,"M",75
"13116","121315_2",2,2,36,"car_neg","car_neg","car_pos","negation","negative","target","distractor","R","car_pos","N","12/13/2015","12:55",539,4.01,4,"M",75
"13117","121315_2",2,2,24,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","R","teddybear_neg","Y","12/13/2015","12:55",1804,4.01,4,"M",75
"13118","121315_2",2,2,40,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","R","teddybear_neg","Y","12/13/2015","12:55",4041,4.01,4,"M",75
"13119","121315_2",2,2,30,"apple_pos","apple_neg","apple_pos","negation","positive","distractor","target","L","apple_neg","N","12/13/2015","12:55",652,4.01,4,"M",75
"13120","121315_2",2,2,29,"cup_neg","cup_neg","cup_pos","negation","negative","target","distractor","R","cup_pos","N","12/13/2015","12:55",354.000000000001,4.01,4,"M",75
